"","Abiotrophia","Acetanaerobacterium","Acetitomaculum","Acetobacteraceae","Acidaminococcaceae","Acidaminococcus","Acidisoma","Acidobacteria_Gp4","Acidobacterium","Acidovorax","Acinetobacter","Actinobacteria","Actinobaculum","Actinomyces","Actinomycetales","Aerococcaceae","Aerococcus","Aeromonas","Akkermansia","Alcaligenaceae","Alistipes","Allisonella","Allobaculum","Alloprevotella","Alloscardovia","Alphaproteobacteria","Anaerococcus","Anaerofilum","Anaerofustis","Anaeroglobus","Anaerolineaceae","Anaerophaga","Anaeroplasma","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Anoxybacillus","Arcanobacterium","Arcobacter","Arthrobacter","Asaccharobacter","Atopobium","Bacillaceae_2","Bacillales","Bacilli","Bacillus","Bacteria","Bacteroidales","Bacteroides","Bacteroidetes","Barnesiella","Betaproteobacteria","Bifidobacteriaceae","Bifidobacterium","Bilophila","Blastococcus","Blautia","Bosea","Brachybacterium","Brachyspira","Bradyrhizobium","Brevibacterium","Brevundimonas","Brochothrix","Brucellaceae","Bulleidia","Burkholderiales","Butyricicoccus","Butyricimonas","Caldilineaceae","Calditerricola","Campylobacter","Candidatus_Saccharibacteria","Capnocytophaga","Cardiobacterium","Carnobacteriaceae","Carnobacterium","Catenibacterium","Catonella","Cellulosilyticum","Cerasicoccus","Cetobacterium","Chryseobacterium","Cloacibacillus","Cloacibacterium","Clostridiaceae_1","Clostridiales_Incertae_Sedis_XIII","Clostridiales_Incertae_Sedis_XI","Clostridiales","Clostridia","Clostridium_III","Clostridium_IV","Clostridium_sensu_stricto","Clostridium_XI","Clostridium_XlVa","Clostridium_XlVb","Clostridium_XVIII","Collinsella","Comamonadaceae","Comamonas","Coprobacillus","Coprococcus","Coriobacteriaceae","Corynebacteriaceae","Corynebacterium","Cryptobacterium","Cupriavidus","Defluviitalea","Deinococcus","Deltaproteobacteria","Dermacoccus","Desulfobulbus","Desulfovibrio","Desulfovibrionaceae","Desulfovibrionales","Dialister","Dietzia","Dokdonella","Dorea","Dysgonomonas","Eggerthella","Eggerthia","Eikenella","Elusimicrobium","Enhydrobacter","Enterobacter","Enterobacteriaceae","Enterococcaceae","Enterococcus","Enterorhabdus","Erysipelotrichaceae","Escherichia/Shigella","Ethanoligenens","Eubacteriaceae","Eubacterium","Facklamia","Faecalibacterium","Fastidiosipila","Filifactor","Finegoldia","Firmicutes","Flavobacteriaceae","Flavobacterium","Flavonifractor","Fontibacillus","Fusobacteriaceae","Fusobacterium","Gammaproteobacteria","Gardnerella","Gemella","Geobacillus","Gordonibacter","Gp4","Gp6","Granulicatella","Haemophilus","Hallella","Halomonas","Helcococcus","Helicobacter","Hespellia","Holdemania","Howardella","Hydrogenoanaerobacterium","Hydrogenophaga","Hymenobacter","Janibacter","Johnsonella","Jonquetella","Kingella","Kocuria","Kosakonia","Lachnoanaerobaculum","Lachnospira","Lachnospiraceae","Lactobacillaceae","Lactobacillales","Lactobacillus","Lactococcus","Lactonifactor","Lentisphaeria","Lentzea","Leptotrichia","Leptotrichiaceae","Leuconostoc","Lewinella","Listeria","Litorilinea","Lutispora","Marvinbryantia","Massilia","Megamonas","Megasphaera","Methylobacillus","Methylobacterium","Microbacteriaceae","Microbacterium","Micrococcaceae","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Mollicutes","Moraxellaceae","Morganella","Moryella","Mucispirillum","Murdochiella","Mycobacterium","Mycoplasma","Myroides","Negativicoccus","Neisseria","Neisseriaceae","Nocardioides","Novosphingobium","Ochrobactrum","Odoribacter","Oenococcus","Oligosphaera","Olsenella","Oribacterium","Oscillibacter","Oxalobacter","Oxalobacteraceae","Paenibacillaceae_1","Paenibacillus","Papillibacter","Parabacteroides","Paraeggerthella","Paraprevotella","Parasutterella","Parvimonas","Pasteurellaceae","Pediococcus","Pelomonas","Peptococcus","Peptoniphilus","Peptostreptococcaceae","Peptostreptococcus","Perlucidibaca","Petrimonas","Phascolarctobacterium","Phenylobacterium","Phocaeicola","Photobacterium","Planctomyces","Planctomycetaceae","Planococcaceae","Pleomorphomonas","Porphyrobacter","Porphyromonadaceae","Porphyromonas","Prevotella","Prevotellaceae","Promicromonospora","Propionibacterium","Proteobacteria","Proteus","Providencia","Pseudoalteromonas","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonadaceae","Pseudomonas","Pseudoramibacter","Psychrobacter","Puniceicoccaceae","Pyramidobacter","Ralstonia","Rhizobiales","Rhizobium","Rhodobacter","Rhodobacteraceae","Rhodocyclaceae","Rikenella","Rikenellaceae","Robinsoniella","Roseburia","Rothia","Ruminococcaceae","Ruminococcus","Ruminococcus2","Sarcina","Scardovia","Schwartzia","Sedimentibacter","Selenomonadales","Selenomonas","Shewanella","Shinella","Shuttleworthia","Slackia","Sneathia","Solirubrobacter","Solobacterium","Sphaerobacter","Sphingobacterium","Sphingomonadaceae","Sphingomonas","Sporobacter","Sporosarcina","SR1","Staphylococcus","Stenotrophomonas","Steroidobacter","Streptococcaceae","Streptococcus","Subdivision3","Subdoligranulum","Succinatimonas","Succiniclasticum","Succinivibrio","Sutterella","Sutterellaceae","Synergistes","Syntrophaceticus","Syntrophomonadaceae","Syntrophomonas","Tannerella","Tepidimonas","Terrimonas","Thermicanus","Thermus","Thiobacillus","Thiothrix","Tissierella","Treponema","Truepera","Trueperella","Tumebacillus","Turicibacter","Turneriella","Ureaplasma","Vagococcus","Varibaculum","Veillonella","Veillonellaceae","Verrucomicrobia","Verrucomicrobium","Victivallis","Weissella","Wolinella","Xanthomonadaceae","Group"
"74",0,0,0,0,0.53,0,0,0,0,0,0,0,0,3.46,0,0,0,0,145.06,0,455.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,206.16,0.53,0,0,0,0,0,0,0.54,0,0,0,0,523.37,0,1096.18,6.64,31.81,4.3,0,482.12,0,0,726.82,0,0,0,0,0,0,0,0,0,0,7.92,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,1028.16,12.81,0,37.22,271.89,462.31,60.54,3.41,1.16,0,0,0,0,161.71,16.14,0,2.67,0,0,0,0,0,0,0,0,0,0,427.73,0,0,96.66,0,0,0,0,0,0,0,129.54,0,0,0,94.57,0.55,0,0,0,0.63,457.36,0,0,0,210.91,0,0,0,0,0,8.64,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851.33,0,0,12.45,1.73,0,0,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,38.56,0,0,1.1,0,24.46,0,0,0,0,0,43.59,0,163.16,0,0,8.19,0,0,0,0,1.69,0,0,0,69.44,0,0,0,0,0,0,0,0,8.92,0.51,410.01,0,0,0,0.59,0,0,0,0,0,0,16.44,0,0,0,0,0,0,0,0,0,0,0,0,0,406.79,1.74,814,220.02,150.92,0,0,1.03,0,0,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,26.2,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,30.14,0,0,0,0,16.56,0,0,0,0,0,0,0,"2181650"
"75",0,0,0,0,22.39,0,0,0,0,0,0,0,0,3.31,0,0,0,0,190.66,0,857.02,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,196.81,0.33,0,0,0,0,0,1.73,0,0,0.33,0,0,500.45,7.9,3115.23,105.64,107.17,21.97,0,8.42,0.53,0,349.26,0,0,0,0,0,0,0,0,0,0.29,60.71,63.87,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,383.61,14.98,0,46.34,241.3,55.05,95.12,17.05,4.84,0,0,0,0,236.23,20.37,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,70.37,0,0.35,0,0,0,0,0,6.26,0,0.29,6.08,27.81,0,0,0,0.28,0,400.01,0,0,0,286.94,0,0,0.52,0,0,1.69,0,0,2.5,0,0.65,0,0,0,0,0,0,0,0,0,0.95,1.75,0,0,0,0,0,0,0,0,0,0,0,574.5,0,1.65,3.51,1.03,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0.77,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,159.24,0,0,0,0,21.25,0,0,0,0,0,216,0,0,0,0,16.5,0,0,0,0,5.11,0,0,0,384.96,0,0,0,0,0,0,0,0,108.22,0,0,0.32,0,0,1.58,0,0,0,0,2.99,0,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,188.52,0.37,760.22,259.13,80.61,0,0,0,0,0,0.32,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.26,0,6.13,0,0,0,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.91,0,0,0,0,24.42,0,0,0,0,0,0,0,"2183650"
"76",0,0,0,0,0,208.34,0,0,0,0,0,1.96,0,2.52,0.08,0,0,0,419.58,0,966.34,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,138.72,6.24,0,0,0,0,0,13.35,0,0,0,0,0,27.48,0.71,2007.98,3.89,34.47,0.16,0,76.87,41.17,0,2083.8,0,0,0,0,0,0,0,0,0,0,2.87,21.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.88,0,0,0,0,358.71,4.46,0,279.04,68.82,16.48,458.46,16.23,0,507.87,0,0,0.87,6.85,8.73,0,0.08,0,0,0,0,0,0,0,0,0,0,44.06,0,0,70.25,0,2.45,0,0,0,0,0,4.12,0,0,0.21,43.74,0,0,0,2.5,0,386.5,0,0,0,229.69,0,0,3.75,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428.47,0,0,0.3,0.37,1.05,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.98,0,0,0,0,28.05,0,6.55,0,0,0.34,120.29,0,147.26,5.57,0.24,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0.22,0,0.41,0,0,0,2.61,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.07,0,638.81,296.05,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,6.67,0,3.89,0,0,0,0.19,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0.33,0,0,0,0,0,0,0,"2185670"
"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.16,0,924.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.3,0,0,0,0,0,0,5.74,0,0,0,0,0,291.68,299.97,2129.19,325.68,799.84,0,0,6.38,3,0,361.38,0,0,0,0,0,0,0,0,0,0,63.76,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39,0,1225.23,12.16,0,132.47,14.47,19.07,68.17,46.63,3.98,1.93,0,0,0,49.03,1.52,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,65.49,0,6.45,0,0,0,0,0,6.25,0,0.47,7.03,15.37,0,0,0,0.58,0,232.05,0,0,0,163.1,0,0,1.6,0,0,1,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,424.01,0,0,0.96,0.48,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.73,0,0,0,0,27.44,0,12.98,0,1.43,0,226.5,0,0,57.54,0,0.5,0,0,0,0,0,0,0,0,557.37,0,0,0,0,0,0,0,0,26.66,0.55,3.17,0,0,0,0,0,0,0,0,5.47,0,3.28,0,0,0,0.55,0,0,0,0,0,0,0,0,0,144.41,0,1137.9,77.43,15.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0.95,0,0,0,1.37,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,3.47,0,0,0,0,0,0,0,"2187680"
"78",0,0,0,0,0.49,0,0,0,0,0,0,0,0,5.02,0,0,0,0,3.44,0,233.33,0,0,0.31,0,2.82,0.51,0,0.63,0,0,0,0,0.56,0,936.44,0,0,0,0,0,0.35,0.86,0,0,0,0,0,3.91,0,2201.68,0,0,0,0,1.18,0,0,2285.4,0,0,0,0,0,0,0,0,0,1.11,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,166.15,1.97,0,25.81,0.23,10.86,140.84,23.01,15.73,197.34,0,0,0,61.07,7.5,0,0,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0.22,0,10.44,0,0,0,0,0,18.76,0,0,0,0.96,0,0,0,13.72,0,670.61,0,0,0,8.66,0,0,3.84,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920.69,0,0,24.36,1.45,4.93,0,0,0,0,3.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,9.5,0,0,0,0,0,298.91,0,0,0,0,6.1,0,0,0,0,0,0,0,0,287.88,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,1.22,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,555.2,0.51,515.21,420.71,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.89,0,4.97,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.52,0.54,0,0,0,0,0,0,"2189650"
"79",0,0,0,0,0,12.83,0,0,0,0,0,0,0,4.45,0,0,0,0,190.11,0,381.72,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,53.55,0.95,0,0,0,0,0,0.42,0,0,0.42,0,0,90.03,261.1,1689.42,30.64,20.39,5.49,0,265.03,1.84,0,348.76,0,0,0,0,0,0,0,0,0,0.49,5.01,59.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,492,6.31,0,75.74,215.61,147.9,113.92,7.16,0,80.77,0,0,0.42,68.83,28.67,0,0.33,0,0,0,0,0,0,0,0,0,0,133.37,0,0,70.42,0,0,0,0,0,0,0,3.73,0,1.06,0.47,29.47,0,0,0,0,0,434.98,0,0,0,218.07,0,0,0.4,0,0,0.46,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,961.99,0,1.53,5.44,0.41,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,42.11,0,0,0,0,44.56,0,0.4,0,0,0,61.78,0,0,24.86,0,21.29,0,0,0,0,0,0,0,0,145.34,0,0,0,0,0,0,0,0,1.8,0,2134.08,0.38,0,0,0.42,0,0,0,0,0.47,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,186.68,4.25,605.79,519.19,78.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.52,0,13.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,22.21,0.5,0,0,0,1.7,0,0,"2193650"
"80",0,0,0,0,0,0.63,0,0,0,0,0,0,0,28.16,0,0,0,0,0.97,0,0.57,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,354.95,0,0,0,0,0,0,0,0,0,0,0,0.29,35.93,0,21.94,0,0,0,0,0,0,0,2452.27,0,0,0,0.95,0,0,0,0,0,0,1.55,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.81,0,0,16.77,0.98,2.86,31.07,7.93,168.57,0,0,0,0.6,69.05,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,130.6,0,20.59,0,0,0,0,0,22.99,0,0,0.39,118.88,0,0,0,0.95,0,1437.14,0,0,0,1.08,0,0,0.26,0,0,0,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116.91,0,2.42,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,1.09,0,0.92,0,0,0.68,0,0,0,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0.63,0.55,0,0,0,0,0,0,0,0,0,0,0,42.7,0,0,0,0,0,0,0,0,0,0,0,0,0,115.96,3.72,3120.88,0.77,870.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48,0,0,0,0,0,0,0,"2195651"
"81",0,0,0,0,248.05,173.4,0,0,0,0,0,5.94,0,0.18,0,0,0,0,20.82,0,125.11,6.91,0,0,0,0,0,0,0,0,0,0.92,0,0,0,23.18,0.54,0,0,0,0,0,0,0,0,0,0,0,30.83,25.59,1988.29,787.63,89.5,0.17,0,75.71,0.66,0,119.49,0,0,0.15,0,0,0,0,0,0,41.7,17.41,13.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89,0,0.5,0,0,298.84,2.07,0,13.24,113,134.28,155.22,15.08,0,139.07,0,0,0,166.5,26.6,0,0,0,0,0,0,0,0,0,98.27,0,0,0,0,0,36.39,0,0,0,0,0,0,0,6.27,0,0,34.51,4.24,0,0,0,0,0,1007.11,0,0,0,172.25,0,0,0.55,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.41,2.23,0,0,0,0,0,0,0,0,0,0,0,623.96,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.83,0,0,0.12,0,61.43,0,5.26,0,0,0.16,25.48,0,147.69,7.28,0.35,36.4,0,0,2.45,0,1.14,0,0,0,0,0,0,0,0,0,0,0,0,6.36,0,820.17,728.48,0,0,0.29,0,0,0,0,3.52,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,224.33,0,847.08,483.03,66.11,0,0,0,0,0,0,0,0,0,5.23,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,40.45,0,5.14,0,0,0,26.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41,0,0,0,0,52.84,0,0,0,1,0,0,0,"2197670"
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,7.83,2.05,0,0,0,156.71,0,88.67,0,0,0,0,0,0,0,0.91,0,0,0,0,0,0,208.21,0.23,0,0,0,0,0,0,0,0,0,0,0,2.57,0,2284.31,0,0.66,0,0,1.62,0,0,765.92,0,0,0,0,0,0,0,0,0,624.5,7.02,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.36,0,0,481.07,0,0,18.04,285.65,142.27,104.22,48.96,11.21,14.15,0,0,0,197.88,0,0,0.84,0,0,0,0,0,0,0,271.19,0,0,2.41,0,0,143.1,0,15.59,0,0,0,0,0,22.15,0,0.13,0,0.21,0,0,0,0.82,0,0.68,0,0,1.34,1.12,0,0,27.79,0,0,1.96,0,0,0.1,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,1199.66,0,2.11,0,0.15,4.81,0,0,0.29,0,0.29,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0.51,0,0,0,0.26,19.66,0,0,0,0,0,78.19,0,0.17,0.15,0.36,3.07,0,0,0,0.15,0.5,0,0,0,1020.35,0,0,0,0,0,0,0,0,1.35,1.68,0.15,0,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0.69,0,0,0,0,0,0,0,0,0,264.98,1.43,1503.34,0.8,308,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.98,0,12.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,4.68,0,0,0,0,93.47,0,0,0,0,0,0,0,"2199650"
"83",0,0,0,0,0,0,0,0,0,0,1.67,1.12,0,13.41,0,0,0,0,1.62,0,169.84,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,624.75,0,0,0,0,0,0.67,14.22,0.64,0,2.52,0,0,8.99,0.57,1122.34,4.06,12.19,3.42,0,173.55,5.08,0,1662.01,0,0,0,0,0,0,0,0,0,0,1.13,9.46,0,0,2.37,0,2.85,0,0,0,0,0,0,0,0,0,0,0,1.04,0,0.55,394.24,1.7,0,1.04,21.42,7.75,15.15,7.51,17.11,193.74,0,0,0,209.95,29.72,0,3.32,0,0,0,1.15,0,0,0,25.41,0,0,0.5,0,0,424.49,0,4.62,0,0,0,0,0,29.2,0,0,1.55,1344.75,0,0,0,0,0,798.06,0,0,0,39.66,0,0,1.73,0,0,3.05,0,0,0.57,0,0.48,0,0,0,0,0,0,0,0,0,0,8.65,0,0,0,0,0,0,0,0,0,0,0,854.7,0,0.58,10.11,51.82,0.61,0,0,1.05,0,1.12,0,1.07,0,0,0,0,0,0.65,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54,0,0,0,0,25.26,0,0,0,0,0.59,0,0,0,0,0,45.29,0,71.3,0,0.58,4.83,0,0,0,0,0,0,0,0,154.04,0,0,0,0,0,0,0,0,13.24,1.17,11.71,0,0,0,0,0,0,0,0,0,0,19.69,0,0,0,0,0,0,0,0.49,0,0,0,0,0,606.75,2.85,291.79,31.45,807.58,0,0,0,0,0,0.54,0,0,0,14.95,0,0,0.55,0,0,0,0,0,0,0,1.1,0,0,0,40.71,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,0,7.09,0,0,0,1.16,7.92,0,0,0,0,0,0,0,"2201650"
"84",0,0,0,0,0,0,0,0,0,0,0,0,0,5.16,0.8,0,0,0,613.89,0,2065.8,0,0,0,0,0,2.24,0,2.86,0,0,0,0,0,0.2,212.76,0.96,0,0,0,0,0,0.22,0.17,0,0.59,1.02,0,15.3,0,373.4,0,0.41,0,0,1.24,0,0,857.87,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,18.23,0,0,0,0,1352.72,93.24,0,234.72,7.95,876.58,97.17,9.81,23.64,1.53,0,0,0.56,314.56,8.26,0,1.76,0,0,0,1.62,0,0,0,0,0,0,26.65,0,0,160.68,0,62.76,0,0,0,0,0,5.14,0,0,0,583.61,0,0,0,5.51,0,10.12,0,0,0.5,183.39,0,0,0,0,0,1.32,0,0,3.61,0,19.26,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,235.18,0,0,3.13,3.49,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,0.21,5.32,0,0,2.38,1.82,0,0,0,0,2,0.58,14.41,0,0,0.15,0,0,0,0,0,0,0,0,0,21.35,48.4,0,0,0,0,0,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,0,0,52.33,0,1277.13,2.78,489.66,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,1.66,0,0,0,42.99,0,17.13,0,21.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87,0,0,0,0,0,0.62,0,0,0,0,0,0,"2203653"
"85",0,0,0,0,7.83,2.92,0,0,0,0,0,0.22,0,2.55,0,0,0,0,55.6,0,146.51,0.33,0,3.14,0,0,0,0,1.35,0,0,0,0,0.24,0.55,20.65,2.01,0,0,0,0,0,12.6,0,0,0,0,0,56.9,0.21,1710.74,128.74,12.01,8.4,0.23,8.38,0,0,280.12,0,0,0,0,0,0,0,0,0,13.11,22.29,5.95,0,0,0,0,0,0,0,0,0.18,0,5.92,0,0,0,12.09,0,0.48,0,0,340.79,2.71,0,357.41,149.51,351.41,498.46,1.07,44.57,21.89,0,0,0,2.08,27.52,0,1,0,0,0,0,0,0,0,39.31,0,0.23,0,0,0,6.87,0,2.53,0,0,0,0,0,480.91,0,0,0.61,1.45,2.33,0,0,0,0,126,0,0,0,32.84,0,0,2.66,0,0,1.1,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1093.61,0,0,10.07,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,4.97,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0.23,11.62,0,0,0,0.44,0,135.21,0,0.35,0,0,0.19,0,0,32.73,0,0.45,0,0,0,0.22,0,0,0,0,0,0,0,0,18.73,2.09,136.23,0.26,0,0,0,0,0,0,0,1.34,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,619.08,0,956.25,592.93,21.63,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,8.3,0,16.08,0,1727,0.59,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,0,0,0,0,90.85,0,0,0,0,0,0,0,"2205670"
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,5.14,0,0,0,0,594.15,0,61.52,0,0,0,0,0,0,0,2.53,0,0,0,0,0,0,146.45,2.64,0,0,0,0,0,0,0,0,0,0,0,9.9,1.17,653.27,218.74,0.45,0,0,161.7,0,0,1026.31,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797.65,11.07,0,174.28,81.55,553.56,239.34,0,20.05,568.1,0,0,3.16,12.89,162.11,0,0,0,0,0,0,0,0,0,0,0,0,1018.34,0,0,23.84,0,21.82,0,0,0,0,0,0.65,0,0,0,3.27,0,0,0,6.01,0,411.48,0,0,0,140.49,0,0,0.5,0,0,0,0,0,0,0,15.05,0,0,0,0,0,0,0,17.24,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,444.3,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85,0,0,0,0,15.2,0,4.36,0,0,0,107.29,0,0,1.99,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,14.45,0,0,0,0,0,0,0,0,0,0,0,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,30.21,0,1548.86,64.63,85.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52,0,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,1.85,0,0,0,0,0,0,0,"2207653"
