kegg_ortholog,method,parameter,statistic,p.value,bh
K01677,Kruskal-Wallis rank sum test,2,0.4885360523494455,0.7832776672088986,0.9999980855427674
K06392,Kruskal-Wallis rank sum test,2,0.48338959683694155,0.7852958145057362,0.9999980855427674
K13940,Kruskal-Wallis rank sum test,2,0.4786047780434279,0.787176812753358,0.9999980855427674
K01771,Kruskal-Wallis rank sum test,2,0.4604459948203262,0.7943564433214417,0.9999980855427674
K05556,Kruskal-Wallis rank sum test,2,0.45991885452367853,0.7945658395611167,0.9999980855427674
K06331,Kruskal-Wallis rank sum test,2,0.458394551305887,0.7951716500244964,0.9999980855427674
K06334,Kruskal-Wallis rank sum test,2,0.45675466095964745,0.7958239145547688,0.9999980855427674
K03660,Kruskal-Wallis rank sum test,2,0.45375156130364164,0.7970197814189426,0.9999980855427674
K03191,Kruskal-Wallis rank sum test,2,0.4466762899542089,0.7998443402153793,0.9999980855427674
K06416,Kruskal-Wallis rank sum test,2,0.4464247889415984,0.799944927370437,0.9999980855427674
K01225,Kruskal-Wallis rank sum test,2,0.4417926057644652,0.8017998203098231,0.9999980855427674
K00048,Kruskal-Wallis rank sum test,2,0.4286551415176637,0.8070839646101199,0.9999980855427674
K06379,Kruskal-Wallis rank sum test,2,0.42322856654858815,0.809276788966424,0.9999980855427674
K09779,Kruskal-Wallis rank sum test,2,0.4219765313396513,0.8097835690932946,0.9999980855427674
K06373,Kruskal-Wallis rank sum test,2,0.41819205787104485,0.8113173219636884,0.9999980855427674
K06397,Kruskal-Wallis rank sum test,2,0.41651255297894335,0.8119989138134882,0.9999980855427674
K06374,Kruskal-Wallis rank sum test,2,0.41593950056067486,0.8122316061187145,0.9999980855427674
K14274,Kruskal-Wallis rank sum test,2,0.41214219125983853,0.8137752183644602,0.9999980855427674
K14587,Kruskal-Wallis rank sum test,2,0.41214219125983853,0.8137752183644602,0.9999980855427674
K10036,Kruskal-Wallis rank sum test,2,0.41061509156487513,0.8143968135875961,0.9999980855427674
K06409,Kruskal-Wallis rank sum test,2,0.40617878622833814,0.8162052750329756,0.9999980855427674
K06012,Kruskal-Wallis rank sum test,2,0.40252413741855925,0.8176981103832812,0.9999980855427674
K00087,Kruskal-Wallis rank sum test,2,0.3997491688642078,0.8188334410995368,0.9999980855427674
K07694,Kruskal-Wallis rank sum test,2,0.39891073998935594,0.8191767798611476,0.9999980855427674
K00610,Kruskal-Wallis rank sum test,2,0.39724972418592985,0.8198573952388258,0.9999980855427674
K07311,Kruskal-Wallis rank sum test,2,0.38805137669259493,0.8236367461308614,0.9999980855427674
K03537,Kruskal-Wallis rank sum test,2,0.38805137669259493,0.8236367461308614,0.9999980855427674
K11063,Kruskal-Wallis rank sum test,2,0.38805137669259493,0.8236367461308614,0.9999980855427674
K11200,Kruskal-Wallis rank sum test,2,0.3873909762907181,0.8239087560563285,0.9999980855427674
K10797,Kruskal-Wallis rank sum test,2,0.3816929569849792,0.8262594270075274,0.9999980855427674
K09759,Kruskal-Wallis rank sum test,2,0.3807767542728561,0.8266380242828398,0.9999980855427674
K14136,Kruskal-Wallis rank sum test,2,0.3704124241319904,0.8309329177901772,0.9999980855427674
K10550,Kruskal-Wallis rank sum test,2,0.3701686111728308,0.8310342200715288,0.9999980855427674
K10551,Kruskal-Wallis rank sum test,2,0.3701686111728308,0.8310342200715288,0.9999980855427674
K07166,Kruskal-Wallis rank sum test,2,0.36604990386786085,0.8327473768203278,0.9999980855427674
K10540,Kruskal-Wallis rank sum test,2,0.36416500073064956,0.8335325708374125,0.9999980855427674
K08384,Kruskal-Wallis rank sum test,2,0.3590775316837001,0.8356555554241392,0.9999980855427674
K01572,Kruskal-Wallis rank sum test,2,0.35122715816831185,0.838942105485994,0.9999980855427674
K07138,Kruskal-Wallis rank sum test,2,0.3504973410355579,0.8392482985098112,0.9999980855427674
K06284,Kruskal-Wallis rank sum test,2,0.35013719487558226,0.8393994381434797,0.9999980855427674
K06399,Kruskal-Wallis rank sum test,2,0.34948068163530654,0.8396750217945946,0.9999980855427674
K05919,Kruskal-Wallis rank sum test,2,0.33892493098843185,0.8441184374541295,0.9999980855427674
K11214,Kruskal-Wallis rank sum test,2,0.33849939233072746,0.8442980590758467,0.9999980855427674
K14446,Kruskal-Wallis rank sum test,2,0.3302472092737891,0.847788906971335,0.9999980855427674
K07308,Kruskal-Wallis rank sum test,2,0.3296981842371081,0.8480216675855985,0.9999980855427674
K13479,Kruskal-Wallis rank sum test,2,0.3279334212167709,0.8487702764560391,0.9999980855427674
K01121,Kruskal-Wallis rank sum test,2,0.32693328962113993,0.849194823583399,0.9999980855427674
K02120,Kruskal-Wallis rank sum test,2,0.3251295508266594,0.8499610318650501,0.9999980855427674
K07718,Kruskal-Wallis rank sum test,2,0.3222516519326746,0.8511849631982882,0.9999980855427674
K02117,Kruskal-Wallis rank sum test,2,0.3221306571697369,0.8512364592173788,0.9999980855427674
K02118,Kruskal-Wallis rank sum test,2,0.315078635740714,0.8542432259237754,0.9999980855427674
K02124,Kruskal-Wallis rank sum test,2,0.3139895312194767,0.8547085326839962,0.9999980855427674
K10010,Kruskal-Wallis rank sum test,2,0.30803619757761297,0.8572565055666053,0.9999980855427674
K06382,Kruskal-Wallis rank sum test,2,0.30774112229542316,0.8573829924998122,0.9999980855427674
K01678,Kruskal-Wallis rank sum test,2,0.30656965026245847,0.857885339705502,0.9999980855427674
K06387,Kruskal-Wallis rank sum test,2,0.3039875808221802,0.8589936147217863,0.9999980855427674
K07720,Kruskal-Wallis rank sum test,2,0.30342409856461927,0.85923566264824,0.9999980855427674
K09157,Kruskal-Wallis rank sum test,2,0.2970050225483192,0.8619978424548733,0.9999980855427674
K09777,Kruskal-Wallis rank sum test,2,0.2929769541435816,0.8637356850417105,0.9999980855427674
K09789,Kruskal-Wallis rank sum test,2,0.2929527014714949,0.8637461590543856,0.9999980855427674
K03091,Kruskal-Wallis rank sum test,2,0.29146657787964614,0.8643882143403901,0.9999980855427674
K08722,Kruskal-Wallis rank sum test,2,0.2903005422850656,0.8648923149886643,0.9999980855427674
K06396,Kruskal-Wallis rank sum test,2,0.2870718046026126,0.8662896978351748,0.9999980855427674
K02823,Kruskal-Wallis rank sum test,2,0.2854330797283336,0.8669997939465749,0.9999980855427674
K07813,Kruskal-Wallis rank sum test,2,0.28374160810094423,0.8677333568792788,0.9999980855427674
K06411,Kruskal-Wallis rank sum test,2,0.2791406723870322,0.8697318474254604,0.9999980855427674
K02099,Kruskal-Wallis rank sum test,2,0.27904529620923557,0.8697733242640858,0.9999980855427674
K06398,Kruskal-Wallis rank sum test,2,0.27795543395217687,0.8702474199862684,0.9999980855427674
K02121,Kruskal-Wallis rank sum test,2,0.2775961912002458,0.8704037490648785,0.9999980855427674
K04720,Kruskal-Wallis rank sum test,2,0.2774136608779005,0.8704831902283724,0.9999980855427674
K03615,Kruskal-Wallis rank sum test,2,0.2764124728523286,0.870919057988925,0.9999980855427674
K09988,Kruskal-Wallis rank sum test,2,0.2741181291961631,0.8719187250821232,0.9999980855427674
K14949,Kruskal-Wallis rank sum test,2,0.2712668771999449,0.8731626415539904,0.9999980855427674
K08321,Kruskal-Wallis rank sum test,2,0.26965617551816,0.8738661270599009,0.9999980855427674
K04031,Kruskal-Wallis rank sum test,2,0.2686125956544715,0.8743222205889379,0.9999980855427674
K02190,Kruskal-Wallis rank sum test,2,0.26644231245086303,0.8752714989614572,0.9999980855427674
K06402,Kruskal-Wallis rank sum test,2,0.2627289366123685,0.8768981145711315,0.9999980855427674
K04068,Kruskal-Wallis rank sum test,2,0.2587827951933832,0.8786300045650557,0.9999980855427674
K14623,Kruskal-Wallis rank sum test,2,0.2586524088794704,0.8786872870960443,0.9999980855427674
K01305,Kruskal-Wallis rank sum test,2,0.2557918238028688,0.8799449661763727,0.9999980855427674
K06921,Kruskal-Wallis rank sum test,2,0.2523260190917055,0.8814711468601727,0.9999980855427674
K06391,Kruskal-Wallis rank sum test,2,0.25112322223405054,0.8820014216601845,0.9999980855427674
K12527,Kruskal-Wallis rank sum test,2,0.25051464500186627,0.8822698454892592,0.9999980855427674
K04024,Kruskal-Wallis rank sum test,2,0.24890739848867924,0.8829791430215094,0.9999980855427674
K04769,Kruskal-Wallis rank sum test,2,0.24456189874924383,0.8848997215522868,0.9999980855427674
K13686,Kruskal-Wallis rank sum test,2,0.24305363932257917,0.8855673024152728,0.9999980855427674
K11387,Kruskal-Wallis rank sum test,2,0.24305363932257917,0.8855673024152728,0.9999980855427674
K06209,Kruskal-Wallis rank sum test,2,0.24060271393272775,0.8866531973341896,0.9999980855427674
K06400,Kruskal-Wallis rank sum test,2,0.23966061881987916,0.887070951539514,0.9999980855427674
K04030,Kruskal-Wallis rank sum test,2,0.23821597637226039,0.8877119331842896,0.9999980855427674
K03390,Kruskal-Wallis rank sum test,2,0.22973860398475757,0.8914826512993772,0.9999980855427674
K12960,Kruskal-Wallis rank sum test,2,0.22775391590196267,0.8923677478839311,0.9999980855427674
K13963,Kruskal-Wallis rank sum test,2,0.2260982641922302,0.893106778829936,0.9999980855427674
K01914,Kruskal-Wallis rank sum test,2,0.2253549755035931,0.8934387585985414,0.9999980855427674
K01668,Kruskal-Wallis rank sum test,2,0.22325623361552366,0.8943767993623708,0.9999980855427674
K05791,Kruskal-Wallis rank sum test,2,0.21902270805201152,0.8962719880088776,0.9999980855427674
K01163,Kruskal-Wallis rank sum test,2,0.21812554155529756,0.8966741307991861,0.9999980855427674
K15024,Kruskal-Wallis rank sum test,2,0.21811979795391936,0.8966767058722706,0.9999980855427674
K11924,Kruskal-Wallis rank sum test,2,0.21684832970810564,0.8972469350892895,0.9999980855427674
K04477,Kruskal-Wallis rank sum test,2,0.2168062307471093,0.8972658218699294,0.9999980855427674
K01318,Kruskal-Wallis rank sum test,2,0.21494357883504067,0.8981018580699769,0.9999980855427674
K03614,Kruskal-Wallis rank sum test,2,0.21493459758945277,0.8981058911157074,0.9999980855427674
K01449,Kruskal-Wallis rank sum test,2,0.21242211229342364,0.8992348390063336,0.9999980855427674
K06926,Kruskal-Wallis rank sum test,2,0.2123344056778933,0.8992742742931592,0.9999980855427674
K06394,Kruskal-Wallis rank sum test,2,0.2116371001632645,0.8995878634121522,0.9999980855427674
K06406,Kruskal-Wallis rank sum test,2,0.21092092563142747,0.8999100520529969,0.9999980855427674
K03617,Kruskal-Wallis rank sum test,2,0.2071378574692062,0.9016138734965449,0.9999980855427674
K00918,Kruskal-Wallis rank sum test,2,0.2070162234758116,0.9016687086119483,0.9999980855427674
K01446,Kruskal-Wallis rank sum test,2,0.20563220200629917,0.9022928889823508,0.9999980855427674
K10188,Kruskal-Wallis rank sum test,2,0.20465380185714718,0.9027343987154226,0.9999980855427674
K03399,Kruskal-Wallis rank sum test,2,0.20399803390808655,0.9030304393888628,0.9999980855427674
K00068,Kruskal-Wallis rank sum test,2,0.19772981127340283,0.9058650770234962,0.9999980855427674
K04019,Kruskal-Wallis rank sum test,2,0.19684153890479197,0.9062674938396206,0.9999980855427674
K06310,Kruskal-Wallis rank sum test,2,0.19633187077911501,0.9064984710962807,0.9999980855427674
K08302,Kruskal-Wallis rank sum test,2,0.19452674102869752,0.9073170141142439,0.9999980855427674
K04026,Kruskal-Wallis rank sum test,2,0.1936460625496975,0.9077166293749074,0.9999980855427674
K06120,Kruskal-Wallis rank sum test,2,0.19181007293517316,0.9085502911171693,0.9999980855427674
K05792,Kruskal-Wallis rank sum test,2,0.19151947251257623,0.9086823132576342,0.9999980855427674
K13925,Kruskal-Wallis rank sum test,2,0.18971425997850094,0.9095028658705837,0.9999980855427674
K00972,Kruskal-Wallis rank sum test,2,0.18865468160026216,0.9099848383170176,0.9999980855427674
K06410,Kruskal-Wallis rank sum test,2,0.18689460148053386,0.9107860139102067,0.9999980855427674
K02123,Kruskal-Wallis rank sum test,2,0.18651670834560719,0.9109581200601499,0.9999980855427674
K00179,Kruskal-Wallis rank sum test,2,0.18612666061527924,0.9111357959586835,0.9999980855427674
K01390,Kruskal-Wallis rank sum test,2,0.1858265121847932,0.9112725442091784,0.9999980855427674
K12415,Kruskal-Wallis rank sum test,2,0.1858265121847932,0.9112725442091784,0.9999980855427674
K12293,Kruskal-Wallis rank sum test,2,0.1858265121847932,0.9112725442091784,0.9999980855427674
K12294,Kruskal-Wallis rank sum test,2,0.1858265121847932,0.9112725442091784,0.9999980855427674
K12292,Kruskal-Wallis rank sum test,2,0.1853702010086804,0.9114804798523196,0.9999980855427674
K04056,Kruskal-Wallis rank sum test,2,0.18476473083430883,0.9117564587469954,0.9999980855427674
K05793,Kruskal-Wallis rank sum test,2,0.1847336718066765,0.9117706179914613,0.9999980855427674
K09002,Kruskal-Wallis rank sum test,2,0.18365687365530903,0.9122616466222426,0.9999980855427674
K03737,Kruskal-Wallis rank sum test,2,0.18130939863408457,0.9133330309753777,0.9999980855427674
K06383,Kruskal-Wallis rank sum test,2,0.1780021129215937,0.9148446070764789,0.9999980855427674
K00180,Kruskal-Wallis rank sum test,2,0.17786281978090349,0.9149083250846052,0.9999980855427674
K08643,Kruskal-Wallis rank sum test,2,0.1778226017314828,0.9149267231837052,0.9999980855427674
K01541,Kruskal-Wallis rank sum test,2,0.17718663178961816,0.9152177023922378,0.9999980855427674
K13820,Kruskal-Wallis rank sum test,2,0.17698525975954457,0.9153098566548276,0.9999980855427674
K03150,Kruskal-Wallis rank sum test,2,0.17647594078072082,0.9155429786776847,0.9999980855427674
K12295,Kruskal-Wallis rank sum test,2,0.1756835978026974,0.9159057625603723,0.9999980855427674
K03340,Kruskal-Wallis rank sum test,2,0.1746123376981238,0.9163964806218003,0.9999980855427674
K02590,Kruskal-Wallis rank sum test,2,0.17424400535143386,0.9165652653966494,0.9999980855427674
K02589,Kruskal-Wallis rank sum test,2,0.17424400535143386,0.9165652653966494,0.9999980855427674
K07722,Kruskal-Wallis rank sum test,2,0.17409780181922008,0.9166322703853638,0.9999980855427674
K06295,Kruskal-Wallis rank sum test,2,0.17105767012495351,0.9180266713160808,0.9999980855427674
K10530,Kruskal-Wallis rank sum test,2,0.17007930672602914,0.9184758630225305,0.9999980855427674
K10682,Kruskal-Wallis rank sum test,2,0.17006105661631088,0.9184842442034067,0.9999980855427674
K11358,Kruskal-Wallis rank sum test,2,0.16989663874843122,0.9185597549177483,0.9999980855427674
K01565,Kruskal-Wallis rank sum test,2,0.16940370131729232,0.9187861790628045,0.9999980855427674
K01234,Kruskal-Wallis rank sum test,2,0.1692110418943229,0.918874689733385,0.9999980855427674
K03604,Kruskal-Wallis rank sum test,2,0.16893252543379347,0.9190026595067277,0.9999980855427674
K06407,Kruskal-Wallis rank sum test,2,0.16874894142802077,0.9190870204732734,0.9999980855427674
K03476,Kruskal-Wallis rank sum test,2,0.16811368333665686,0.9193789955739166,0.9999980855427674
K02647,Kruskal-Wallis rank sum test,2,0.16787843687279747,0.9194871422629011,0.9999980855427674
K09766,Kruskal-Wallis rank sum test,2,0.16710035522081357,0.9198449298927008,0.9999980855427674
K06385,Kruskal-Wallis rank sum test,2,0.16626834661147888,0.9202276689481903,0.9999980855427674
K00656,Kruskal-Wallis rank sum test,2,0.1646932137255135,0.9209526948457163,0.9999980855427674
K07016,Kruskal-Wallis rank sum test,2,0.16465375049402853,0.9209708669096895,0.9999980855427674
K10800,Kruskal-Wallis rank sum test,2,0.16434480526204687,0.9211131426773245,0.9999980855427674
K10118,Kruskal-Wallis rank sum test,2,0.1642153976315774,0.9211727441401187,0.9999980855427674
K00177,Kruskal-Wallis rank sum test,2,0.16378077149273032,0.9213729487693706,0.9999980855427674
K03493,Kruskal-Wallis rank sum test,2,0.1631756971642971,0.9216517404987802,0.9999980855427674
K12296,Kruskal-Wallis rank sum test,2,0.16251848660456486,0.9219546498929934,0.9999980855427674
K07512,Kruskal-Wallis rank sum test,2,0.1620688813582974,0.9221619310144966,0.9999980855427674
K00176,Kruskal-Wallis rank sum test,2,0.16149297746528646,0.9224275075723338,0.9999980855427674
K13919,Kruskal-Wallis rank sum test,2,0.1602892425179912,0.9229828537915882,0.9999980855427674
K00538,Kruskal-Wallis rank sum test,2,0.1598797345130022,0.923171857574116,0.9999980855427674
K06011,Kruskal-Wallis rank sum test,2,0.1598797345130022,0.923171857574116,0.9999980855427674
K04072,Kruskal-Wallis rank sum test,2,0.159216090779873,0.9234782370119434,0.9999980855427674
K09696,Kruskal-Wallis rank sum test,2,0.15838513969075635,0.9238619993517669,0.9999980855427674
K03613,Kruskal-Wallis rank sum test,2,0.15782760490148556,0.924119577854905,0.9999980855427674
K06412,Kruskal-Wallis rank sum test,2,0.15767023425701154,0.9241922953625366,0.9999980855427674
K03481,Kruskal-Wallis rank sum test,2,0.15743627230108412,0.9243004146048988,0.9999980855427674
K13920,Kruskal-Wallis rank sum test,2,0.1571779378236587,0.9244198116481215,0.9999980855427674
K03205,Kruskal-Wallis rank sum test,2,0.15713003582112164,0.9244419526933519,0.9999980855427674
K03826,Kruskal-Wallis rank sum test,2,0.15703845414909687,0.9244842846324106,0.9999980855427674
K00025,Kruskal-Wallis rank sum test,2,0.15620657361869586,0.924868894852828,0.9999980855427674
K11744,Kruskal-Wallis rank sum test,2,0.15620657361869586,0.924868894852828,0.9999980855427674
K01865,Kruskal-Wallis rank sum test,2,0.15530672281314692,0.9252851104888308,0.9999980855427674
K06937,Kruskal-Wallis rank sum test,2,0.15510088103611572,0.9253803465553389,0.9999980855427674
K08659,Kruskal-Wallis rank sum test,2,0.15445466672643185,0.9256793918755005,0.9999980855427674
K00378,Kruskal-Wallis rank sum test,2,0.15441862035868326,0.9256960757157364,0.9999980855427674
K07080,Kruskal-Wallis rank sum test,2,0.15353089127324893,0.9261070505829174,0.9999980855427674
K06395,Kruskal-Wallis rank sum test,2,0.15266202530867712,0.9265094694365004,0.9999980855427674
K05303,Kruskal-Wallis rank sum test,2,0.15226116289787192,0.9266951894576986,0.9999980855427674
K14138,Kruskal-Wallis rank sum test,2,0.15183335370762296,0.9268934350190656,0.9999980855427674
K01308,Kruskal-Wallis rank sum test,2,0.15171779626785434,0.9269469912824015,0.9999980855427674
