opf_cluster,Comparison,Z,P.unadj,P.adj
SRR5665184_k101_5853_1,Adenoma - Cancer,-1.86034759267089,0.06283636417170332,0.09425454625755499
SRR5665184_k101_5853_1,Adenoma - Normal,-2.513258045867885,0.01196218013532552,0.03588654040597656
SRR5665184_k101_5853_1,Cancer - Normal,-0.6529104531969951,0.5138140095470101,0.5138140095470101
SRR5665184_k101_5872_1,Adenoma - Cancer,0.7700485441627373,0.4412710973353778,0.4412710973353778
SRR5665184_k101_5872_1,Adenoma - Normal,-1.9588954193613468,0.05012503559754139,0.07518755339631208
SRR5665184_k101_5872_1,Cancer - Normal,-2.728943963524084,0.006353749967737958,0.019061249903213874
SRR5665184_k101_6114_1,Adenoma - Cancer,-2.84517311402549,0.004438729234814405,0.013316187704443214
SRR5665184_k101_6114_1,Adenoma - Normal,-2.6792983969034503,0.007377661503160216,0.011066492254740325
SRR5665184_k101_6114_1,Cancer - Normal,0.16587471712203974,0.8682555446493868,0.8682555446493868
SRR5665184_k101_6188_2,Adenoma - Cancer,-0.33634529958995807,0.7366104935205383,0.7366104935205383
SRR5665184_k101_6188_2,Adenoma - Normal,-2.398288223163171,0.01647189839199255,0.04941569517597766
SRR5665184_k101_6188_2,Cancer - Normal,-2.061942923573213,0.03921317030686154,0.05881975546029231
SRR5665184_k101_6265_2,Adenoma - Cancer,-0.9825510431909115,0.3258284494352377,0.3258284494352377
SRR5665184_k101_6265_2,Adenoma - Normal,-2.665534513210987,0.007686604130931349,0.023059812392794046
SRR5665184_k101_6265_2,Cancer - Normal,-1.6829834700200756,0.0923782914330087,0.13856743714951306
SRR5665184_k101_6532_1,Adenoma - Cancer,1.524313522247789,0.1274304108427693,0.19114561626415394
SRR5665184_k101_6532_1,Adenoma - Normal,-1.5033847324686425,0.13273986133165683,0.13273986133165683
SRR5665184_k101_6532_1,Cancer - Normal,-3.0276982547164315,0.0024642401239961015,0.007392720371988305
SRR5665184_k101_6536_1,Adenoma - Cancer,-0.3469644607821083,0.7286180183325068,0.7286180183325068
SRR5665184_k101_6536_1,Adenoma - Normal,-2.393736463377484,0.016677727112421895,0.050033181337265684
SRR5665184_k101_6536_1,Cancer - Normal,-2.0467720025953757,0.04068047582613605,0.06102071373920408
SRR5665184_k101_6552_2,Adenoma - Cancer,-2.6430172563095073,0.008217084728325493,0.02465125418497648
SRR5665184_k101_6552_2,Adenoma - Normal,-1.4590066357084281,0.14456328132333246,0.2168449219849987
SRR5665184_k101_6552_2,Cancer - Normal,1.1840106206010794,0.2364088586773179,0.2364088586773179
SRR5665184_k101_6722_1,Adenoma - Cancer,-0.7210560693307857,0.4708750182729951,0.4708750182729951
SRR5665184_k101_6722_1,Adenoma - Normal,-2.740013063456988,0.006143674242854755,0.018431022728564266
SRR5665184_k101_6722_1,Cancer - Normal,-2.018956994126202,0.04349168959511983,0.06523753439267974
SRR5665184_k101_6818_1,Adenoma - Cancer,-1.397191222735752,0.1623560754588559,0.24353411318828383
SRR5665184_k101_6818_1,Adenoma - Normal,-2.6793196388932654,0.0073771934436744424,0.022131580331023328
SRR5665184_k101_6818_1,Cancer - Normal,-1.2821284161575135,0.19979760219245046,0.19979760219245046
SRR5665184_k101_6836_1,Adenoma - Cancer,-1.505331688568267,0.1322388220565238,0.1322388220565238
SRR5665184_k101_6836_1,Adenoma - Normal,-3.1587287891268545,0.0015845887763560275,0.004753766329068082
SRR5665184_k101_6836_1,Cancer - Normal,-1.6533971005585875,0.09825007257587696,0.14737510886381544
SRR5665184_k101_703_2,Adenoma - Cancer,-1.219151130698869,0.2227868362794363,0.2227868362794363
SRR5665184_k101_703_2,Adenoma - Normal,-2.589645160381045,0.009607490712945473,0.02882247213883642
SRR5665184_k101_703_2,Cancer - Normal,-1.370494029682176,0.1705327378219376,0.2557991067329064
SRR5665184_k101_7092_1,Adenoma - Cancer,-0.048437289628447684,0.9613677413429871,0.9613677413429871
SRR5665184_k101_7092_1,Adenoma - Normal,-2.24426108611809,0.024815607741019628,0.07444682322305889
SRR5665184_k101_7092_1,Cancer - Normal,-2.195823796489642,0.028104557718189132,0.042156836577283696
SRR5665184_k101_7143_7,Adenoma - Cancer,-1.6974947473945896,0.08960316331582165,0.13440474497373248
SRR5665184_k101_7143_7,Adenoma - Normal,-2.451627659761693,0.014221173159794981,0.042663519479384945
SRR5665184_k101_7143_7,Cancer - Normal,-0.7541329123671034,0.45076941639382573,0.45076941639382573
SRR5665184_k101_7194_1,Adenoma - Cancer,-0.948216514598059,0.3430192415169478,0.3430192415169478
SRR5665184_k101_7194_1,Adenoma - Normal,-2.69590969836703,0.0070196693774985325,0.0210590081324956
SRR5665184_k101_7194_1,Cancer - Normal,-1.7476931837689709,0.08051716974804961,0.1207757546220744
SRR5665184_k101_7231_4,Adenoma - Cancer,0.6008013899688583,0.5479722782317262,0.5479722782317262
SRR5665184_k101_7231_4,Adenoma - Normal,-1.9015930786278452,0.05722437349696467,0.085836560245447
SRR5665184_k101_7231_4,Cancer - Normal,-2.5023944685967034,0.01233563954604667,0.03700691863814001
SRR5665184_k101_7355_1,Adenoma - Cancer,-1.04605206563161,0.2955369945686238,0.2955369945686238
SRR5665184_k101_7355_1,Adenoma - Normal,-2.6674327673606046,0.007643318014933448,0.022929954044800346
SRR5665184_k101_7355_1,Cancer - Normal,-1.6213807017289947,0.10493601694675292,0.15740402542012938
SRR5665184_k101_7424_8,Adenoma - Cancer,-1.2713776695217585,0.20359432289894708,0.3053914843484206
SRR5665184_k101_7424_8,Adenoma - Normal,-2.467144772794426,0.01361952803588815,0.04085858410766445
SRR5665184_k101_7424_8,Cancer - Normal,-1.1957671032726676,0.23178745680147556,0.23178745680147556
SRR5665184_k101_7485_2,Adenoma - Cancer,0.3712384656378761,0.7104599254415174,0.7104599254415174
SRR5665184_k101_7485_2,Adenoma - Normal,-2.1649064206671857,0.030394852414278615,0.045592278621417924
SRR5665184_k101_7485_2,Cancer - Normal,-2.536144886305062,0.011208035210469515,0.033624105631408545
SRR5665184_k101_8114_1,Adenoma - Cancer,-1.5359139362445808,0.12455948967577783,0.18683923451366674
SRR5665184_k101_8114_1,Adenoma - Normal,-2.512316367142921,0.011994150943158274,0.03598245282947482
SRR5665184_k101_8114_1,Cancer - Normal,-0.9764024308983402,0.3288650773373497,0.3288650773373497
SRR5665184_k101_8248_1,Adenoma - Cancer,-2.1988227369598103,0.02789052912024647,0.0836715873607394
SRR5665184_k101_8248_1,Adenoma - Normal,-2.109801573520142,0.03487545088587738,0.052313176328816074
SRR5665184_k101_8248_1,Cancer - Normal,0.08902116343966823,0.9290650908998674,0.9290650908998674
SRR5665184_k101_8363_1,Adenoma - Cancer,-1.6777083637035966,0.09340404588797421,0.1401060688319613
SRR5665184_k101_8363_1,Adenoma - Normal,-2.7484535902602523,0.005987711092995543,0.01796313327898663
SRR5665184_k101_8363_1,Cancer - Normal,-1.0707452265566557,0.28428400116530717,0.28428400116530717
SRR5665184_k101_8475_5,Adenoma - Cancer,2.1945864018556343,0.028193279863537132,0.0422899197953057
SRR5665184_k101_8475_5,Adenoma - Normal,-0.03904958010419323,0.9688508595269212,0.9688508595269212
SRR5665184_k101_8475_5,Cancer - Normal,-2.2336359819598277,0.025507034376765377,0.07652110313029613
SRR5665184_k101_9054_1,Adenoma - Cancer,-1.7279788206193891,0.08399202157418328,0.12598803236127493
SRR5665184_k101_9054_1,Adenoma - Normal,-2.762122933150687,0.005742685143417835,0.017228055430253505
SRR5665184_k101_9054_1,Cancer - Normal,-1.034144112531298,0.30106879654891405,0.30106879654891405
SRR5665184_k101_9091_1,Adenoma - Cancer,-1.1004154255771956,0.27115116051513743,0.27115116051513743
SRR5665184_k101_9091_1,Adenoma - Normal,-2.4529260213775306,0.014169947703527315,0.042509843110581945
SRR5665184_k101_9091_1,Cancer - Normal,-1.352510595800335,0.17621203149150633,0.2643180472372595
SRR5665184_k101_9216_2,Adenoma - Cancer,-0.42955253999410203,0.6675211670754457,0.6675211670754457
SRR5665184_k101_9216_2,Adenoma - Normal,-2.732531703996095,0.006284962233998889,0.018854886701996667
SRR5665184_k101_9216_2,Cancer - Normal,-2.302979164001993,0.021280015443910328,0.031920023165865494
SRR5665184_k101_930_1_1,Adenoma - Cancer,-1.492138152245094,0.1356629319135682,0.1356629319135682
SRR5665184_k101_930_1_1,Adenoma - Normal,-3.0041273663825834,0.002663438001595334,0.007990314004786002
SRR5665184_k101_930_1_1,Cancer - Normal,-1.5119892141374895,0.13053660644301868,0.19580490966452802
SRR5665184_k101_930_3,Adenoma - Cancer,-1.6220622338233144,0.10479002349596983,0.15718503524395475
SRR5665184_k101_930_3,Adenoma - Normal,-2.4415415915361356,0.01462470362293812,0.04387411086881436
SRR5665184_k101_930_3,Cancer - Normal,-0.8194793577128212,0.4125129744872203,0.4125129744872203
SRR5665184_k101_9616_2,Adenoma - Cancer,-0.4395136488026361,0.6602893944670538,0.6602893944670538
SRR5665184_k101_9616_2,Adenoma - Normal,-2.335876734895127,0.019497666826607134,0.0584930004798214
SRR5665184_k101_9616_2,Cancer - Normal,-1.8963630860924905,0.05791204954641306,0.0868680743196196
SRR5665184_k101_9630_3,Adenoma - Cancer,-0.4958809711850897,0.619978392380984,0.619978392380984
SRR5665184_k101_9630_3,Adenoma - Normal,-2.495842899169156,0.01256582397163032,0.03769747191489096
SRR5665184_k101_9630_3,Cancer - Normal,-1.9999619279840664,0.04550437514275359,0.06825656271413039
SRR5665184_k101_9652_1,Adenoma - Cancer,1.9919590021836362,0.046375556349635645,0.06956333452445347
SRR5665184_k101_9652_1,Adenoma - Normal,-0.6093051065502902,0.5423222229270761,0.5423222229270761
SRR5665184_k101_9652_1,Cancer - Normal,-2.6012641087339268,0.009288091728195983,0.02786427518458795
SRR5665184_k101_9662_5,Adenoma - Cancer,2.4393999473210277,0.014711675946153482,0.04413502783846045
SRR5665184_k101_9662_5,Adenoma - Normal,1.6402861714744836,0.10094567950959162,0.15141851926438743
SRR5665184_k101_9662_5,Cancer - Normal,-0.7991137758465443,0.42422444246221985,0.42422444246221985
SRR5665184_k101_9696_3,Adenoma - Cancer,-2.14857449517659,0.03166814526233341,0.04750221789350011
SRR5665184_k101_9696_3,Adenoma - Normal,-2.2875508532087103,0.022163690766475373,0.06649107229942612
SRR5665184_k101_9696_3,Cancer - Normal,-0.1389763580321203,0.8894688312858001,0.8894688312858001
SRR5665184_k101_974_1,Adenoma - Cancer,0.025321091776271565,0.9797988505191562,0.9797988505191562
SRR5665184_k101_974_1,Adenoma - Normal,-2.8359622789424956,0.004568784179498539,0.006853176269247808
SRR5665184_k101_974_1,Cancer - Normal,-2.8612833707187675,0.004219297413218976,0.012657892239656927
SRR5665185_k101_10223_2,Adenoma - Cancer,-0.5541679570583977,0.5794639054808415,0.5794639054808415
SRR5665185_k101_10223_2,Adenoma - Normal,-2.5280021411877454,0.011471365236633706,0.034414095709901116
SRR5665185_k101_10223_2,Cancer - Normal,-1.9738341841293476,0.04840060047411523,0.07260090071117284
SRR5665185_k101_10322_1,Adenoma - Cancer,-2.374826208881485,0.017557214587367555,0.05267164376210266
SRR5665185_k101_10322_1,Adenoma - Normal,-2.1304799284300953,0.033132011173337146,0.04969801676000572
SRR5665185_k101_10322_1,Cancer - Normal,0.24434628045138987,0.8069626428723281,0.8069626428723281
SRR5665185_k101_10499_1,Adenoma - Cancer,-0.6302143595749967,0.5285543455301761,0.5285543455301761
SRR5665185_k101_10499_1,Adenoma - Normal,-2.6660807472455312,0.007674125831611788,0.023022377494835364
SRR5665185_k101_10499_1,Cancer - Normal,-2.0358663876705347,0.041763773835451455,0.06264566075317718
SRR5665185_k101_10520_1,Adenoma - Cancer,-0.18780622408409872,0.8510285564764102,0.8510285564764102
SRR5665185_k101_10520_1,Adenoma - Normal,-2.5017206453466607,0.012359140254646976,0.03707742076394093
SRR5665185_k101_10520_1,Cancer - Normal,-2.313914421262562,0.02067241689776324,0.031008625346644864
SRR5665185_k101_10605_1,Adenoma - Cancer,-2.9945088894673053,0.002748870456248716,0.008246611368746147
SRR5665185_k101_10605_1,Adenoma - Normal,-2.76783291775464,0.005643037757181994,0.008464556635772991
SRR5665185_k101_10605_1,Cancer - Normal,0.22667597171266518,0.8206757125951025,0.8206757125951025
SRR5665185_k101_10977_4,Adenoma - Cancer,-0.9843991279780535,0.3249193066581513,0.3249193066581513
SRR5665185_k101_10977_4,Adenoma - Normal,-2.727720488698966,0.006377362107767258,0.019132086323301774
SRR5665185_k101_10977_4,Cancer - Normal,-1.7433213607209124,0.08127749616205812,0.12191624424308718
SRR5665185_k101_11171_2,Adenoma - Cancer,-2.707355055239043,0.006782167936550591,0.02034650380965177
SRR5665185_k101_11171_2,Adenoma - Normal,-1.6756765608165909,0.09380156338546963,0.14070234507820445
SRR5665185_k101_11171_2,Cancer - Normal,1.0316784944224517,0.3022227551740804,0.3022227551740804
SRR5665185_k101_11975_3,Adenoma - Cancer,-2.3551289219737566,0.018516280342781445,0.027774420514172168
SRR5665185_k101_11975_3,Adenoma - Normal,-3.664448847126998,2.47871770806048e-4,7.43615312418144e-4
SRR5665185_k101_11975_3,Cancer - Normal,-1.3093199251532415,0.19042600300036422,0.19042600300036422
SRR5665185_k101_1267_2,Adenoma - Cancer,-2.4376622744682557,0.01478257764088521,0.044347732922655626
SRR5665185_k101_1267_2,Adenoma - Normal,-1.0213130478009294,0.3071061465765237,0.3071061465765237
SRR5665185_k101_1267_2,Cancer - Normal,1.416349226667326,0.1566732816799713,0.23500992251995695
SRR5665185_k101_13053_1,Adenoma - Cancer,-2.7385195255677064,0.00617164955305138,0.01851494865915414
SRR5665185_k101_13053_1,Adenoma - Normal,-1.5152214633851775,0.12971632936438157,0.19457449404657234
SRR5665185_k101_13053_1,Cancer - Normal,1.2232980621825287,0.22121713881778932,0.22121713881778932
SRR5665185_k101_13053_2,Adenoma - Cancer,-2.8394739315465274,0.004518798713569867,0.013556396140709602
SRR5665185_k101_13053_2,Adenoma - Normal,-1.8646061890909982,0.062236624707542626,0.09335493706131394
SRR5665185_k101_13053_2,Cancer - Normal,0.9748677424555293,0.3296258688855098,0.3296258688855098
SRR5665185_k101_13117_2,Adenoma - Cancer,-0.027398958874131577,0.978141528636282,0.978141528636282
SRR5665185_k101_13117_2,Adenoma - Normal,-2.265893898890745,0.023457880265261202,0.0703736407957836
SRR5665185_k101_13117_2,Cancer - Normal,-2.2384949400166136,0.02518879701925014,0.037783195528875206
SRR5665185_k101_13158_1,Adenoma - Cancer,-2.8607656265438863,0.004226193536332599,0.012678580608997795
SRR5665185_k101_13158_1,Adenoma - Normal,-2.089602718519013,0.03665350213705924,0.054980253205588865
SRR5665185_k101_13158_1,Cancer - Normal,0.7711629080248733,0.44061037675517145,0.44061037675517145
SRR5665185_k101_1328_1,Adenoma - Cancer,2.2712324000592496,0.023132913017211376,0.06939873905163413
SRR5665185_k101_1328_1,Adenoma - Normal,0.2243192493885689,0.8225088989851849,0.8225088989851849
SRR5665185_k101_1328_1,Cancer - Normal,-2.046913150670681,0.04066661265310418,0.06099991897965627
SRR5665185_k101_13906_1,Adenoma - Cancer,1.9584375811465946,0.05017868859409846,0.07526803289114768
SRR5665185_k101_13906_1,Adenoma - Normal,-0.40197048204918345,0.6877057501339736,0.6877057501339736
SRR5665185_k101_13906_1,Cancer - Normal,-2.360408063195778,0.018254842509174037,0.05476452752752211
SRR5665185_k101_14179_3,Adenoma - Cancer,-0.8739825221331763,0.38212777200339154,0.38212777200339154
SRR5665185_k101_14179_3,Adenoma - Normal,-2.693181251589068,0.007077378237314097,0.02123213471194229
SRR5665185_k101_14179_3,Cancer - Normal,-1.8191987294558916,0.06888111662028998,0.10332167493043497
SRR5665185_k101_14438_2,Adenoma - Cancer,-2.446668693597958,0.014418330666640526,0.043254991999921576
SRR5665185_k101_14438_2,Adenoma - Normal,-1.672302171045069,0.09446475176529973,0.1416971276479496
SRR5665185_k101_14438_2,Cancer - Normal,0.774366522552889,0.4387140750187498,0.4387140750187498
SRR5665185_k101_14515_1,Adenoma - Cancer,-1.967900719805312,0.049079461984924,0.073619192977386
SRR5665185_k101_14515_1,Adenoma - Normal,-2.8305020754406276,0.0046475009661024885,0.013942502898307466
SRR5665185_k101_14515_1,Cancer - Normal,-0.8626013556353154,0.3883566847674418,0.3883566847674418
SRR5665185_k101_14820_3,Adenoma - Cancer,-0.45424070937624667,0.6496555853427766,0.6496555853427766
SRR5665185_k101_14820_3,Adenoma - Normal,-2.6891049995073786,0.0071643880190186745,0.021493164057056022
SRR5665185_k101_14820_3,Cancer - Normal,-2.234864290131132,0.025426259572043936,0.038139389358065906
SRR5665185_k101_1496_1,Adenoma - Cancer,-2.3423381298258765,0.01916334464533376,0.057490033936001286
SRR5665185_k101_1496_1,Adenoma - Normal,-2.1286511425435153,0.03328313386443228,0.04992470079664842
SRR5665185_k101_1496_1,Cancer - Normal,0.21368698728236107,0.8307911596131337,0.8307911596131337
SRR5665185_k101_15065_1,Adenoma - Cancer,2.457090891859582,0.014006724358627574,0.021010086537941362
SRR5665185_k101_15065_1,Adenoma - Normal,-0.050661667873392,0.9595951220090462,0.9595951220090462
SRR5665185_k101_15065_1,Cancer - Normal,-2.507752559732974,0.01215017173131669,0.036450515193950074
SRR5665185_k101_15300_1,Adenoma - Cancer,-2.7835147179471056,0.005377342270385076,0.016132026811155227
SRR5665185_k101_15300_1,Adenoma - Normal,-2.5428242286027483,0.01099605293372721,0.016494079400590812
SRR5665185_k101_15300_1,Cancer - Normal,0.24069048934435744,0.8097950107130777,0.8097950107130777
SRR5665185_k101_1534_2,Adenoma - Cancer,-1.1958163574744405,0.23176823116934803,0.23176823116934803
SRR5665185_k101_1534_2,Adenoma - Normal,-3.0101584170908335,0.0026111146286570924,0.007833343885971277
SRR5665185_k101_1534_2,Cancer - Normal,-1.8143420596163933,0.06962508001950678,0.10443762002926016
SRR5665185_k101_15531_1,Adenoma - Cancer,-2.885865522837171,0.003903389028489817,0.011710167085469451
SRR5665185_k101_15531_1,Adenoma - Normal,-1.9322751761605408,0.0533255506682771,0.07998832600241565
SRR5665185_k101_15531_1,Cancer - Normal,0.95359034667663,0.34029104403637495,0.34029104403637495
SRR5665185_k101_15596_2,Adenoma - Cancer,-2.2252657652573355,0.026063402235768945,0.03909510335365342
SRR5665185_k101_15596_2,Adenoma - Normal,-2.4578817079731534,0.013975920043278255,0.04192776012983476
SRR5665185_k101_15596_2,Cancer - Normal,-0.2326159427158179,0.8160596463806389,0.8160596463806389
SRR5665185_k101_16082_2,Adenoma - Cancer,-0.34197859585157736,0.7323670002428841,0.7323670002428841
SRR5665185_k101_16082_2,Adenoma - Normal,-2.5838382797674777,0.00977075970300256,0.029312279109007678
SRR5665185_k101_16082_2,Cancer - Normal,-2.2418596839159,0.024970442390076578,0.037455663585114866
SRR5665185_k101_16121_1,Adenoma - Cancer,-1.132194139244609,0.2575528235494465,0.2575528235494465
SRR5665185_k101_16121_1,Adenoma - Normal,-2.514561487727403,0.011918051826713254,0.035754155480139764
SRR5665185_k101_16121_1,Cancer - Normal,-1.3823673484827939,0.1668589363616235,0.25028840454243523
SRR5665185_k101_16121_2,Adenoma - Cancer,-1.4239546218100978,0.15445960843695153,0.2316894126554273
SRR5665185_k101_16121_2,Adenoma - Normal,-2.6750592606259063,0.007471604186437738,0.022414812559313213
SRR5665185_k101_16121_2,Cancer - Normal,-1.2511046388158085,0.21089630334038523,0.21089630334038523
